number,bestOf,title,earwolfUrl,guests,live
17,False,Live from Downtown Franklin,https://www.earwolf.com/episode/live-from-downtown-franklin/,"['Matt Walsh', 'Thomas Lennon', 'Matt Braunger']",False
16,False,Bob Odenkirk's Death Bed,https://www.earwolf.com/episode/bob-odenkirks-death-bed/,"['Andy Dick', 'Bob Odenkirk', 'Chelsea Peretti']",False
15,False,Four Douche Episode,https://www.earwolf.com/episode/four-douche-episode/,"['Steve Agee', 'Natasha Leggero', 'Matt Besser']",False
14,False,An Old Fashioned Dinner,https://www.earwolf.com/episode/an-old-fashioned-dinner/,"['Zach Galifianakis', 'Andy Samberg', 'Andy Daly', 'Doug Benson']",False
13,False,Jimmy Pardo's Back,https://www.earwolf.com/episode/jimmy-pardos-back/,"['Jimmy Pardo', 'Jason Nash', 'Jimmy Dore', 'Doug Benson', 'Paul F. Tompkins']",False
12,False,The Baby's Sunglasses,https://www.earwolf.com/episode/the-babys-sunglasses/,"['Jon Hamm', 'Nick Kroll', 'Howard Kremer']",False
11,False,Birthday Checks!,https://www.earwolf.com/episode/birthday-checks/,"['Rob Huebel', 'Jason Sklar', 'Randy Sklar', 'Doug Benson']",False
10,False,Comedy Vs. Music,https://www.earwolf.com/episode/comedy-vs-music/,"['Aimee Mann', 'Morgan Murphy', 'Seth Morris', 'Doug Benson']",False
9,False,R.I.P. Michael Jackson,https://www.earwolf.com/episode/rip-michael-jackson/,"['Dax Shepard', 'Chip Pope', 'Neil Hamburger', 'Paul F. Tompkins']",False
8,False,The New Doctor Demento,https://www.earwolf.com/episode/the-new-doctor-demento/,"['Weird Al Yankovic', 'Paul Scheer', 'Doug Benson']",False
7,False,Double Co-Hosts,https://www.earwolf.com/episode/double-co-hosts/,"['Paul F. Tompkins', 'Paul Rust', 'Jason Sklar', 'Randy Sklar', 'Doug Benson']",False
6,False,Doing Laundry with Sarah,https://www.earwolf.com/episode/doing-laundry-with-sarah/,"['Sarah Silverman', 'Doug Benson', 'Brett Gelman', 'Howard Kremer']",False
5,False,Guest Host Jimmy Pardo,https://www.earwolf.com/episode/guest-host-jimmy-pardo/,"['Paul Gilmartin', 'Maria Bamford', 'Garfunkel & Oates', 'Matt Belknap', 'Pat Francis', 'Doug Benson']",False
4,False,Special Nerdist Edition,https://www.earwolf.com/episode/special-nerdist-edition/,"['Chris Hardwick', 'Matt Mira', 'Mike Phirman', 'Doug Benson']",False
3,False,"Never Date a ""Brown""",https://www.earwolf.com/episode/never-date-a-brown/,"['Greg Behrendt', 'Jackie Clarke', 'Nick Thune']",False
2,False,Reggaeton Soundboard,https://www.earwolf.com/episode/reggaeton-soundboard/,"['Aziz Ansari', 'Kevin Nealon', 'Doug Benson']",False
1,False,Welcome to Comedy Bang Bang,https://www.earwolf.com/episode/welcome-to-comedy-bang-bang/,"['Rob Huebel', 'Thomas Lennon', 'Doug Benson']",False
,False,Find Full Archive of Comedy Bang Bang on Stitcher Premium,https://www.earwolf.com/episode/find-full-archive-of-comedy-bang-bang-on-stitcher-premium/,[],False
